GRID_ID,WKT
ALU-3180,"MultiPolygon (((-4.21132487 50.99444555, -4.21268864 50.99284586, -4.21556571 50.99279134, -4.21707918 50.9943365, -4.21571551 50.99593626, -4.21283826 50.99599078, -4.21132487 50.99444555)))"
AJY-3195,"MultiPolygon (((-4.41601437 50.94317245, -4.41736962 50.94157044, -4.42024316 50.94151092, -4.42176164 50.94305341, -4.4204065 50.94465547, -4.41753277 50.94471499, -4.41601437 50.94317245)))"
ALF-3205,"MultiPolygon (((-4.27229874 50.91615292, -4.27365824 50.91455251, -4.27653045 50.91449653, -4.27804336 50.91604095, -4.27668397 50.91764141, -4.27381156 50.9176974, -4.27229874 50.91615292)))"
AJY-3214,"MultiPolygon (((-4.41292078 50.88342546, -4.41427449 50.88182347, -4.41714437 50.88176406, -4.41866076 50.88330662, -4.41730717 50.88490866, -4.41443709 50.88496808, -4.41292078 50.88342546)))"
ANT-3204,"MultiPolygon (((-3.98803239 50.92448838, -3.98940196 50.92289116, -3.9922752 50.92284215, -3.99377905 50.92439036, -3.99240959 50.92598762, -3.98953617 50.92603663, -3.98803239 50.92448838)))"
AHX-3124,"MultiPolygon (((-4.65728045 51.16301251, -4.65863343 51.16140777, -4.66152012 51.1613421, -4.66305403 51.16288116, -4.66170116 51.16448595, -4.65881427 51.16455163, -4.65728045 51.16301251)))"
AJB-3172,"MultiPolygon (((-4.51914682 51.01496967, -4.52050048 51.0133665, -4.52337827 51.01330437, -4.52490257 51.01484542, -4.52354904 51.01644864, -4.52067106 51.01651077, -4.51914682 51.01496967)))"
AJX-3251,"MultiPolygon (((-4.41130333 50.7685571, -4.41265391 50.76695515, -4.41551678 50.76689587, -4.41702927 50.76843852, -4.4156788 50.77004052, -4.41281573 50.77009981, -4.41130333 50.7685571)))"
AMI-3206,"MultiPolygon (((-4.1471282 50.91380023, -4.14849197 50.91220123, -4.15136426 50.91214832, -4.15287297 50.91369441, -4.15150932 50.91529345, -4.14863683 50.91534637, -4.1471282 50.91380023)))"
AJT-3205,"MultiPolygon (((-4.43600454 50.91285163, -4.43735822 50.91124939, -4.44022987 50.91118939, -4.44174802 50.91273163, -4.44039444 50.91433392, -4.43752261 50.91439392, -4.43600454 50.91285163)))"
AJU-3186,"MultiPolygon (((-4.43473523 50.97111496, -4.4360906 50.96951274, -4.43896583 50.96945272, -4.44048587 50.97099492, -4.43913061 50.97259719, -4.43625519 50.97265721, -4.43473523 50.97111496)))"
AMP-3190,"MultiPolygon (((-4.11932687 50.96624716, -4.12069307 50.96464845, -4.12356868 50.96459616, -4.12507828 50.96614259, -4.12371219 50.96774135, -4.12083639 50.96779364, -4.11932687 50.96624716)))"
ALK-3186,"MultiPolygon (((-4.2535682 50.97475096, -4.25493001 50.97315076, -4.25780588 50.97309521, -4.25932012 50.97463984, -4.25795842 50.97624008, -4.25508236 50.97629565, -4.2535682 50.97475096)))"
AJU-3227,"MultiPolygon (((-4.42801558 50.8421884, -4.42936762 50.84058624, -4.43223496 50.84052649, -4.43375046 50.84206889, -4.43239853 50.84367109, -4.429531 50.84373085, -4.42801558 50.8421884)))"
