GRID_ID,WKT
ARB-3360,"MultiPolygon (((-3.60051926 50.43939625, -3.60188846 50.43780342, -3.60473285 50.43776422, -3.60620825 50.43931783, -3.60483916 50.44091071, -3.60199458 50.44094992, -3.60051926 50.43939625)))"
ASE-3369,"MultiPolygon (((-3.47584785 50.41113983, -3.47722039 50.40954848, -3.48006324 50.40951232, -3.48153375 50.41106753, -3.48016131 50.41265893, -3.47731827 50.41269508, -3.47584785 50.41113983)))"
ASA-3368,"MultiPolygon (((-3.49300433 50.41406874, -3.49437638 50.4124772, -3.49721938 50.41244064, -3.49869053 50.41399563, -3.49731859 50.41558723, -3.4944754 50.41562379, -3.49300433 50.41406874)))"
ARP-3365,"MultiPolygon (((-3.5402719 50.42447034, -3.54164267 50.42287824, -3.54448628 50.42284053, -3.54595931 50.42439491, -3.54458864 50.42598706, -3.54174485 50.42602477, -3.5402719 50.42447034)))"
ASB-3339,"MultiPolygon (((-3.49165691 50.50694764, -3.49303161 50.50535612, -3.49588015 50.50531957, -3.49735417 50.50687455, -3.49597957 50.50846613, -3.49313085 50.50850268, -3.49165691 50.50694764)))"
ARZ-3363,"MultiPolygon (((-3.49781485 50.43132019, -3.49918722 50.42972859, -3.50203123 50.42969192, -3.50350305 50.43124686, -3.5021308 50.4328385, -3.49928661 50.43287517, -3.49781485 50.43132019)))"
ASB-3349,"MultiPolygon (((-3.49066639 50.47548193, -3.49204023 50.47389041, -3.49488687 50.47385391, -3.49635986 50.47540892, -3.49498612 50.47700048, -3.49213929 50.47703699, -3.49066639 50.47548193)))"
ASC-3361,"MultiPolygon (((-3.48516406 50.43620405, -3.48653698 50.43461261, -3.48938127 50.43457626, -3.49085284 50.43613135, -3.48948003 50.43772285, -3.48663555 50.4377592, -3.48516406 50.43620405)))"
AQW-3364,"MultiPolygon (((-3.62136939 50.42494174, -3.62273741 50.42334871, -3.6255809 50.42330902, -3.62705656 50.42486235, -3.62568861 50.42645544, -3.62284493 50.42649514, -3.62136939 50.42494174)))"
ARV-3344,"MultiPolygon (((-3.51679054 50.49088384, -3.51816396 50.48929202, -3.5210116 50.48925485, -3.52248599 50.4908095, -3.52111265 50.49240137, -3.51826482 50.49243855, -3.51679054 50.49088384)))"
ASF-3357,"MultiPolygon (((-3.47280364 50.45052644, -3.47417737 50.44893513, -3.47702255 50.44889908, -3.47849418 50.45045432, -3.47712055 50.45204568, -3.47427518 50.45208174, -3.47280364 50.45052644)))"
