wkt_geom,UniqueID
"MultiLineString ((-3.31577027757032372 50.94968107018780756, -3.31593877756900657 50.94985497025960086, -3.31665487746974819 50.95064917051308839, -3.31675277737327212 50.9507887704824256, -3.31680377732066178 50.95088677046334169, -3.31684407727048169 50.95104157043714821, -3.31688827722395896 50.95114447041925132, -3.31694457717585944 50.95118247041068571, -3.31702507710811556 50.95123147039964095, -3.31711357703271714 50.95129987038627917, -3.31733827683801819 50.95155137034706883, -3.31770097653787621 50.95196907029935574, -3.31789847638359214 50.95217307028404008, -3.31836297633599564 50.95265257023753946, -3.31852577632472734 50.95281557022473606, -3.31867727631645559 50.95295837021468799, -3.31868117631583859 50.95298607021320692),(-3.31573397757025345 50.94964357017241241, -3.31577027757032372 50.94968107018780756))",Speed Limits-4073
"MultiLineString ((-3.56991047390284422 50.35084107131642384, -3.56999287388000708 50.35085297134218507, -3.57012827383608267 50.35085047140262304, -3.57020407381075566 50.35084667143843973, -3.57025747379250369 50.35084257146487374, -3.5703184737709952 50.35083567149688832, -3.57033467376524039 50.35083367150553357),(-3.56972387393058099 50.35073087132631287, -3.5697810739267406 50.35078097130990926, -3.56983777391740364 50.35081127130952439, -3.56991047390284422 50.35084107131642384),(-3.56965417391192652 50.35058827141304505, -3.56968907391152879 50.35062597139729235, -3.56972387393058099 50.35073087132631287),(-3.5690982741250834 50.35038887087774384, -3.56914197410616962 50.35041497093830287, -3.56919917408371701 50.35043687099805965, -3.56925327406133253 50.35046307106325969, -3.56932827403261443 50.35048697113386851, -3.56942617399632312 50.35051157121552734, -3.56955857394706166 50.35054447132527855, -3.56965417391192652 50.35058827141304505))",Speed Limits-4085
"MultiLineString ((-3.5691048755159307 50.3431782594047732, -3.56894477553072154 50.34317865932660396, -3.56772677574614416 50.34262605801545476))",Speed Limits-4088
"MultiLineString ((-3.57587427702015948 50.38269266301616511, -3.57576087703122214 50.38262596315359332, -3.57563267703782639 50.38255876329674976, -3.57548787703501292 50.38249906343577322, -3.57533137703684778 50.3824222636001835, -3.57524517703897482 50.38237616369474381),(-3.57524517703897482 50.38237616369474381, -3.57517027704033197 50.38233616377625879, -3.5749935770323451 50.38226056394321262, -3.57490117701884502 50.38223846400786243, -3.57481747699632102 50.38223926404037201))",Speed Limits-4098
"MultiLineString ((-3.57974477905691124 50.38136506350559074, -3.57941807882913965 50.38150646338421268, -3.57916357862925505 50.38165006324152273, -3.57904067851286944 50.3817463631320166, -3.57886667833826655 50.38189906295458087))",Speed Limits-4100
"MultiLineString ((-3.46443038558445471 50.71846928746040817, -3.46437648558900868 50.7184001876231747, -3.46434238560089591 50.71833368781104667),(-3.46434238560089591 50.71833368781104667, -3.46437608563253496 50.71829148803269049, -3.46441428565593723 50.71827478816695844, -3.46446688568303429 50.7182647883030171, -3.46481318583884557 50.71825488898792855, -3.46484998585717863 50.71824958907734526, -3.46488018587488522 50.71823898917509155))",Speed Limits-4128
"MultiLineString ((-3.49408957037119983 50.71943586626107248, -3.49427897059266446 50.71949256633516256, -3.4945239705537392 50.71930206635172311))",Speed Limits-4132
"MultiLineString ((-3.49716167108198972 50.71780526688939261, -3.49711187108200638 50.7178469668784544, -3.4969679708827579 50.71778146681298693, -3.49710817087635739 50.71765796684277205))",Speed Limits-4133
"MultiLineString ((-3.50843708451306835 50.72624177415986679, -3.50856858435221008 50.72649887373930966),(-3.50810888485351358 50.72565067507305514, -3.50843708451306835 50.72624177415986679),(-3.50781818443820637 50.72513327477436462, -3.50810888485351358 50.72565067507305514))",Speed Limits-4150
"MultiLineString ((-3.50965958504465281 50.72634967504767189, -3.5096245850749459 50.72629907512828851),(-3.5096245850749459 50.72629907512828851, -3.50958458515386384 50.726194375323999, -3.50947238538643447 50.72588607590024878, -3.50889188489246129 50.72608437491691546),(-3.50889188489246129 50.72608437491691546, -3.50843708451306835 50.72624177415986679))",Speed Limits-4151
"MultiLineString ((-3.51145898482336527 50.72742787407223375, -3.51125248465829909 50.72749677374306998, -3.51101388450038954 50.72754667343718182, -3.51056598428243172 50.72756627304241306, -3.5101833841231258 50.72755657276712782, -3.51004088410486226 50.72751087275991466))",Speed Limits-4153
"MultiLineString ((-3.50620148379889729 50.72564817319376118, -3.50624878390495143 50.72554167343703568, -3.50629388389829666 50.72550377346556161, -3.50637828392520579 50.72547957353894077, -3.50643188394744953 50.7254703735881165))",Speed Limits-4162
"MultiLineString ((-3.50744908401912614 50.72621877329378748, -3.50708438436386594 50.72555387424941387, -3.50704398429862074 50.72548027420118189, -3.50696428413756811 50.72534237405386648))",Speed Limits-4163
"MultiLineString ((-3.50720018377537768 50.72475767398520929, -3.50763918389428531 50.72460907431263166, -3.50833318407320904 50.72436457480160499, -3.50834518408181273 50.72436687481377504),(-3.50834518408181273 50.72436687481377504, -3.50878258417156896 50.72418647508987277, -3.50883788417233067 50.7241512751157444))",Speed Limits-4166
"MultiLineString ((-3.50853048437566839 50.72459137512129956, -3.50834518408181273 50.72436687481377504))",Speed Limits-4167
"MultiLineString ((-3.50843328360502671 50.72726757200953074, -3.50810408341535007 50.72731227165087375))",Speed Limits-4168
"MultiLineString ((-3.50879218285326022 50.72828097013950099, -3.50842118264693248 50.72834686974236718))",Speed Limits-4169
"MultiLineString ((-3.50943138262926535 50.72878976946571328, -3.50909088244741652 50.72885056911510304),(-3.51036158311421742 50.72864797039073892, -3.50943138262926535 50.72878976946571328))",Speed Limits-4170
"MultiLineString ((-3.50931668281422215 50.72854666992427752, -3.50943138262926535 50.72878976946571328),(-3.50891418357003548 50.72754807179731529, -3.50915778311562709 50.72815527066812535, -3.50931668281422215 50.72854666992427752))",Speed Limits-4171
"MultiLineString ((-3.50931668281422215 50.72854666992427752, -3.50896458262763211 50.72860296956735482))",Speed Limits-4172
"MultiLineString ((-3.50856698520241705 50.72554387575059565, -3.50810888485351358 50.72565067507305514))",Speed Limits-4176
"MultiLineString ((-3.50939657770673907 50.73410065851315665, -3.50964437771952653 50.73410125852938535, -3.51586887825246697 50.7339136588327122, -3.51604127826672697 50.73391125884565866, -3.51614457827938054 50.73390615885178789),(-3.50820017764115022 50.73410485844308226, -3.50939657770673907 50.73410065851315665),(-3.50869987827891583 50.7333286593633872, -3.50868907824728193 50.73336265928971045, -3.50826797816782188 50.73340505914229936, -3.50810977813024572 50.73343055906825327, -3.5080715780979137 50.73346375899497929, -3.50814137791399139 50.73368375855066859, -3.50820017764115022 50.73410485844308226))",Speed Limits-4178
"MultiLineString ((-3.51138477824460571 50.73362215904315065, -3.51141317796251373 50.73389825845708145, -3.51432827833502603 50.73375325901568544, -3.51429007867155185 50.73347665976860554, -3.51138477824460571 50.73362215904315065),(-3.51138477824460571 50.73362215904315065, -3.51060687814011496 50.73365975886780888))",Speed Limits-4179
"MultiLineString ((-3.50542268271253965 50.72467197229670433, -3.50507148245882583 50.72460267194881567))",Speed Limits-4184
"MultiLineString ((-3.5059872837313919 50.72557897310839081, -3.50606818358010353 50.72527577314562564),(-3.50606818358010353 50.72527577314562564, -3.50612498346234913 50.72509807312616203, -3.50611738343159951 50.7250665731056003, -3.50609748340063998 50.72504297307659016, -3.50569348309850115 50.72495187265496952))",Speed Limits-4185
"MultiLineString ((-3.50660828395993107 50.72536797371593309, -3.50633018384384565 50.72541497346272621, -3.50629638383109032 50.72542227343251398, -3.50618908378506466 50.72543897333346052, -3.5061465838239334 50.72551347332289851, -3.50611268380153085 50.72557877323358611, -3.50607118374672311 50.72562127311430658, -3.50600278368268192 50.72565647298228697))",Speed Limits-4186
"MultiLineString ((-3.50606818358010353 50.72527577314562564, -3.50559618321784816 50.72515877264050488))",Speed Limits-4187
"MultiLineString ((-3.49810757543446726 50.72127436771730657, -3.49709087450462874 50.72105866745573621),(-3.49709087450462874 50.72105866745573621, -3.49589967335948071 50.72078656712016453),(-3.49589967335948071 50.72078656712016453, -3.49600777321199807 50.7205886671006283))",Speed Limits-4192
"MultiLineString ((-3.49706567468334795 50.72124166748353247, -3.49696547485548459 50.7214651675034105))",Speed Limits-4193
"MultiLineString ((-3.49578687376784547 50.72121196719501057, -3.49576537378441898 50.72123926719680753))",Speed Limits-4194
"MultiLineString ((-3.49867807620787907 50.72166506788592955, -3.49869317606928432 50.72151266787194146))",Speed Limits-4196
"MultiLineString ((-3.49847137614907799 50.7217443678539226, -3.49849987593331013 50.72150666783102224))",Speed Limits-4197
"MultiLineString ((-3.4982079760133491 50.72178206780680654, -3.49825307575121158 50.72149076777748888))",Speed Limits-4198
"MultiLineString ((-3.50557608123501296 50.72874776706098743, -3.50555228154125276 50.72830646782960429))",Speed Limits-4199
"MultiLineString ((-3.50487888125985592 50.72832646732671691, -3.50487208124738903 50.72834096729733488, -3.50486178123381054 50.72835506726621446, -3.50484808121816016 50.72837026723094311, -3.50481898120095048 50.72837886719627676, -3.50478808118583007 50.7283832671675583, -3.5047572811766643 50.72837886715381472, -3.50473668117428572 50.72837026715415476, -3.50471788117697525 50.72835506716679532, -3.50470418118523286 50.72833446719201334),(-3.50470418118523286 50.72833446719201334, -3.50470078119758321 50.72831386722430835, -3.50471098121172586 50.72829866725704306, -3.50473158123291917 50.72827916730427944, -3.50476588125315969 50.72826936734482217, -3.50480008126608578 50.72827046736690448, -3.50484228127638886 50.72828026737980878, -3.50486588127341481 50.72829866736498872, -3.50487888125985592 50.72832646732671691))",Speed Limits-4200
"MultiLineString ((-3.50331158063681958 50.72832876623551357, -3.50330638062608068 50.72834366620911339, -3.50329898061815692 50.72835226619082505, -3.50328048060446395 50.7283632661612387, -3.50325328058556051 50.72837736612097359, -3.50322978057452605 50.72838046610009854, -3.50319768056282843 50.72837886608044755, -3.50317048055657576 50.72837106607353519, -3.50314698055361662 50.72836006607397508, -3.50313338055717427 50.72834446608815284, -3.50312348056263856 50.72832806610607292, -3.50312258056508163 50.72832316611282266),(-3.50312258056508163 50.72832316611282266, -3.50312348057245027 50.72831086613204832, -3.50313088058391386 50.72829596615970615, -3.50314328059693159 50.72828186618968971, -3.50316798061171752 50.7282732662199578, -3.50320008062589405 50.72827096624592258, -3.50323838063985926 50.72827326626923394, -3.50327548065017247 50.72828106628330147, -3.50329898065089873 50.72829596627691728, -3.50330888064482515 50.72831316625751441, -3.50331158063681958 50.72832876623551357))",Speed Limits-4201
"MultiLineString ((-3.50470418118523286 50.72833446719201334, -3.50446968109728907 50.72832686704207816, -3.50406318093492741 50.7283286667570934, -3.50370108079173859 50.72832796650697418, -3.50334488065090355 50.72832726626091926, -3.50331158063681958 50.72832876623551357))",Speed Limits-4202
"MultiLineString ((-3.50312258056508163 50.72832316611282266, -3.50287928046710961 50.7283256659401971),(-3.50287928046710961 50.7283256659401971, -3.50250928031829289 50.72832946567790913),(-3.50250928031829289 50.72832946567790913, -3.50214168017066951 50.7283331654177303))",Speed Limits-4203
"MultiLineString ((-3.50799688265254961 50.7281446698623526, -3.50753048237831555 50.72824616932700081, -3.50714428216144292 50.72832276890607517, -3.50698588210191264 50.72831856880424084, -3.50681458203642649 50.72831536869134084, -3.50645498189729476 50.72831046845050906, -3.50587898167017586 50.72830786805448611, -3.50555228154125276 50.72830646782960429),(-3.50555228154125276 50.72830646782960429, -3.50517368138286178 50.72831766754656968, -3.50487888125985592 50.72832646732671691),(-3.50816648270273346 50.72816646993842937, -3.50811548267338758 50.72817646988158202, -3.50807938265547392 50.72818026984811723, -3.50804458264136798 50.72818026982338324),(-3.50804458264136798 50.72818026982338324, -3.50801698264125594 50.72816736983021002, -3.50799688265254961 50.7281446698623526))",Speed Limits-4204
"MultiLineString ((-3.50799688265254961 50.7281446698623526, -3.5079965826682078 50.72812626989975371, -3.50800188268555457 50.72810856993974937, -3.50801908270549179 50.72809356998281061),(-3.50801908270549179 50.72809356998281061, -3.50806988275045839 50.72806557007684347, -3.50812438278796401 50.72804817015206424))",Speed Limits-4205
"MultiLineString ((-3.50797098298111232 50.72774857065271448, -3.50794278299468587 50.72771847069272866, -3.50789268298912393 50.7276995706930478, -3.50785168297872163 50.72769087067943872, -3.50781198296472319 50.72768707065682037, -3.50776058293885828 50.72769127060905703, -3.50772418291448229 50.727701470560703, -3.50769718289041776 50.72771617051051862, -3.50764468284260778 50.72774617041037715))",Speed Limits-4206
"MultiLineString ((-3.51086828049122168 50.73139016425264458, -3.51034508032579851 50.73144246394506496, -3.50985198017988775 50.73148446367709852),(-3.5118630807967719 50.73130716481341551, -3.51135428063795629 50.73135086452131759, -3.51086828049122168 50.73139016425264458),(-3.5128308811041693 50.73122566537831091, -3.51234938094223015 50.73127326507731283, -3.5118630807967719 50.73130716481341551))",Speed Limits-4207
"MultiLineString ((-3.5298885852700268 50.73191256550305184, -3.52979888534878317 50.73172556572510672, -3.52971448542509014 50.73154966593891402),(-3.52971448542509014 50.73154966593891402, -3.52970178546052882 50.73148276602073281, -3.529671885496942 50.73140576611603336))",Speed Limits-4213
