wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-4.19817924598622039 50.53195019081851314, -4.19953064168499068 50.53035064741818871, -4.20237961761773793 50.53029677274221854, -4.20387738964584479 50.53184243501363682, -4.20252610053402442 50.53344202735929969, -4.19967693396571029 50.53349590804729985, -4.19817924598622039 50.53195019081851314)))",ALS-3327,Hex
"MultiPolygon (((-4.04119672563834254 50.56156688648630393, -4.04255429856246629 50.55996908593792227, -4.04540534023528764 50.55991901509938913, -4.04689899620644056 50.56146673830994587, -4.04554153108208325 50.56306458817108762, -4.04269030076461089 50.56311466553415102, -4.04119672563834254 50.56156688648630393)))",AND-3319,Hex
"MultiPolygon (((-3.98905687742788118 50.84735001464746773, -3.99042422068358116 50.84575279095876255, -3.99329271397905616 50.84570381750970824, -3.99479405924814301 50.84725205990789476, -3.99342682573760088 50.84884933104327587, -3.99055813720122243 50.84889831233433455, -3.98905687742788118 50.84735001464746773)))",ANS-3228,Hex
"MultiPolygon (((-4.01853630244061133 50.53205641197637021, -4.01989382270234685 50.53045886785143637, -4.02274313765097968 50.53040939244500152, -4.02423512414452933 50.53195745533998462, -4.02287771039289499 50.53355504829968936, -4.02002820522719428 50.53360452952404813, -4.01853630244061133 50.53205641197637021)))",ANI-3328,Hex
"MultiPolygon (((-4.02279889213448616 50.83103088049101359, -4.02416457282888462 50.8294332997789482, -4.02703199292401504 50.82938351674755495, -4.02853392720142445 50.83093130945287896, -4.02716835543009122 50.83252894006042055, -4.02430074186581876 50.83257872804271216, -4.02279889213448616 50.83103088049101359)))",ANK-3233,Hex
"MultiPolygon (((-4.00296715896822608 50.66926064963738696, -4.00432900946490378 50.66766329278315339, -4.00718659729976778 50.66761411150092442, -4.00868252538983327 50.66916228177076675, -4.00732078182401086 50.67075968884221737, -4.00446300181156456 50.67080887545129997, -4.00296715896822608 50.66926064963738696)))",ANN-3285,Hex
"MultiPolygon (((-3.98199774783977034 50.68063683865637614, -3.98336066104699782 50.67903970896107069, -3.9862190178455883 50.67899101695445552, -3.98771465943040937 50.6805394485582994, -3.98635186092072669 50.68213662639080752, -3.98349330944346525 50.6821853237080262, -3.98199774783977034 50.68063683865637614)))",ANS-3281,Hex
"MultiPolygon (((-4.07246190219004944 50.78608975101433032, -4.07382460745322916 50.78449161307500503, -4.07668919230179316 50.78444063967803146, -4.0781912647722578 50.78598779903101956, -4.07682866842163616 50.78758598578132677, -4.07396389067658582 50.78763696436782737, -4.07246190219004944 50.78608975101433032)))",AMY-3247,Hex
"MultiPolygon (((-4.16701764172236366 50.59864325790582029, -4.1683719479545891 50.59704404392538635, -4.17122500248138639 50.59699087132276674, -4.17272393899550753 50.59853690778366087, -4.17136974034245878 50.60013617041676781, -4.16851649871261998 50.60018934868227092, -4.16701764172236366 50.59864325790582029)))",AMA-3306,Hex
"MultiPolygon (((-3.99572841077107332 50.7008635557855456, -3.99709142925303285 50.69926627828274235, -3.99995100199727105 50.69921725124412148, -4.00144772623591383 50.70076548713245046, -4.00008482092696127 50.70236281515173715, -3.99722505874376521 50.70241184741912832, -3.99572841077107332 50.7008635557855456)))",ANP-3275,Hex
