wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.68791325831882011 50.61601628935822816, -3.6892844057273626 50.61442250854362612, -3.6921393248298453 50.61438107416401522, -3.69362328446262023 50.6159334159183345, -3.69225224324856338 50.61752724509972268, -3.68939713488648513 50.6175686844004602, -3.68791325831882011 50.61601628935822816)))",AQI-3303,Hex
"MultiPolygon (((-3.73119993720580423 50.62797235371684934, -3.73256995060069086 50.6263780772675176, -3.73542550562712794 50.6263355736592402, -3.73691123967633709 50.62788734137617297, -3.73554135500701179 50.62948166921218274, -3.73268561153300826 50.62952417783819925, -3.73119993720580423 50.62797235371684934)))",APY-3299,Hex
"MultiPolygon (((-3.72171354350479078 50.60293034437484039, -3.72308316973568898 50.60133617641853476, -3.72593724595813125 50.60129392236748203, -3.72742188714405431 50.60284583138925285, -3.72605236679530272 50.60444004905054527, -3.72319810112846561 50.60448230804919945, -3.72171354350479078 50.60293034437484039)))",AQA-3307,Hex
"MultiPolygon (((-3.63349432989982324 50.65299053040280342, -3.63486832380104019 50.65139741270828466, -3.63772550801505323 50.65135733654594219, -3.63920888608332049 50.65291037070670654, -3.63783499607665251 50.65450353455565846, -3.63497762164064131 50.65454361608421152, -3.63349432989982324 50.65299053040280342)))",AQV-3292,Hex
"MultiPolygon (((-3.57338483679047325 50.65066924195603804, -3.57476082177030019 50.64907680549917046, -3.57761794560909863 50.64903818230909849, -3.57909927943113226 50.65059198697290554, -3.57772339909080861 50.65218447272491176, -3.57486608090071289 50.65222310558750962, -3.57338483679047325 50.65066924195603804)))",ARJ-3293,Hex
"MultiPolygon (((-3.62698957048390147 50.71288832959526616, -3.6283655103259842 50.71129527298011652, -3.63122633851584231 50.71125532590929907, -3.63271141916309404 50.71280842846455528, -3.63133558457183181 50.71440153335191781, -3.62847456338261543 50.71444148706650168, -3.62698957048390147 50.71288832959526616)))",AQX-3273,Hex
"MultiPolygon (((-3.51348273556002688 50.65461047449078791, -3.51486090083823699 50.65301871185834415, -3.51771834926236027 50.65298151087474565, -3.51919782295938521 50.65453607123109947, -3.51781976286611409 50.65612787999406663, -3.51496212363847649 50.6561650840917963, -3.51348273556002688 50.65461047449078791)))",ARX-3292,Hex
"MultiPolygon (((-3.71007429603287875 50.51810973578312769, -3.71144197046518975 50.51651569422414667, -3.71429093202277816 50.51647379942497196, -3.71577240861806812 50.51802594234997201, -3.71440484149855044 50.51962002766459392, -3.71155569060573765 50.5196619279572019, -3.71007429603287875 50.51810973578312769)))",AQC-3334,Hex
"MultiPolygon (((-3.49424072722192625 50.58875633259674487, -3.49561767167621618 50.58716481572967183, -3.49847116695051064 50.58712816566313819, -3.49994790818884649 50.58868301954115054, -3.49857107385792521 50.59027458949570644, -3.49571738527247788 50.59031125071426516, -3.49424072722192625 50.58875633259674487)))",ASB-3313,Hex
"MultiPolygon (((-3.74565523035212466 50.55535627010287669, -3.74702273544137165 50.55376182799365381, -3.74987390649571584 50.55371901433836967, -3.7513577595224632 50.55527063762611562, -3.74999035799662073 50.5568651296478464, -3.74713899816650553 50.55690794809596156, -3.74565523035212466 50.55535627010287669)))",APU-3322,Hex
"MultiPolygon (((-3.69232263625870871 50.73871418277235534, -3.69369706277476562 50.73712037931822039, -3.69655937792371381 50.73707877744546835, -3.69804745756778708 50.7386309744536419, -3.69667313887820326 50.74022482688288704, -3.69381063129013265 50.74026643334983788, -3.69232263625870871 50.73871418277235534)))",AQI-3264,Hex
"MultiPolygon (((-3.57559721113461926 50.7167415339743286, -3.57697502527619804 50.71514903773148575, -3.5798361694315104 50.71511030035783563, -3.58131969169722897 50.71666405485176909, -3.57994198612992998 50.71825659947744924, -3.57708065053599489 50.71829534147272511, -3.57559721113461926 50.7167415339743286)))",ARJ-3272,Hex
