wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-3.792796727144085 50.89459898142597893, -3.79417219902156599 50.89300397060399916, -3.79704397701766538 50.89295976553884771, -3.79854047545884743 50.89451056636934112, -3.797165110547708 50.8961056272221839, -3.79429314021754349 50.89614983721401131, -3.792796727144085 50.89459898142597893)))",APM-3214,Hex
"MultiPolygon (((-3.22043800689099369 50.9287416398306334, -3.2218340951574107 50.92715326635246242, -3.22470865418111208 50.92712314391692274, -3.22618731740556397 50.92868139224425761, -3.22479133230019466 50.93026981540219822, -3.22191657940040876 50.93029994081175715, -3.22043800689099369 50.9287416398306334)))",AUP-3206,Hex
"MultiPolygon (((-3.77103096198880872 50.77531826137118287, -3.77240373977022392 50.77372354322755399, -3.77526818411239384 50.77367997464574501, -3.77676004462753356 50.7752311210846301, -3.77538737827082693 50.77682588937562258, -3.77252274242420826 50.77686946320473993, -3.77103096198880872 50.77531826137118287)))",APQ-3252,Hex
"MultiPolygon (((-3.78566071545074401 50.82073713004287185, -3.78703425202487942 50.81914224264143343, -3.78990144835960274 50.81909828518364236, -3.79139530260286062 50.82064921089602194, -3.79002187566727189 50.82224414899775411, -3.78715448569954383 50.82228811057635198, -3.78566071545074401 50.82073713004287185)))",APN-3238,Hex
"MultiPolygon (((-3.36787058304339793 50.95543534267069674, -3.36926241041235075 50.95384524853140817, -3.37213846623276492 50.95381148648003489, -3.37362288640744712 50.95536781484117483, -3.37223116531122713 50.95695795976133979, -3.36935491633144979 50.95699172556956569, -3.36787058304339793 50.95543534267069674)))",ATH-3197,Hex
"MultiPolygon (((-3.8911675386227631 50.87573327520563993, -3.89253896438485691 50.87413720324973809, -3.89540925479873223 50.87409060713819287, -3.89690830161302149 50.87564007598810178, -3.89553699025471323 50.87723623090457181, -3.89266651581030532 50.87728283095742654, -3.8911675386227631 50.87573327520563993)))",AOP-3220,Hex
"MultiPolygon (((-3.57898410162808478 50.81742218540320266, -3.5803646827027813 50.81582965063611823, -3.5832319802832604 50.81579076426454833, -3.58471889537180211 50.81734441205659181, -3.58333842650619028 50.81893699430840883, -3.58047093454003873 50.81897588399709065, -3.57898410162808478 50.81742218540320266)))",ARJ-3240,Hex
"MultiPolygon (((-3.90363547507896369 50.86451374955264981, -3.90500623058838725 50.86291755661078895, -3.90787590673690355 50.86287071297561369, -3.90937500950935624 50.86442006686522177, -3.90800436483042235 50.86601631501709875, -3.90513450756318514 50.86606314739864843, -3.90363547507896369 50.86451374955264981)))",AOM-3223,Hex
"MultiPolygon (((-3.83212205083113222 50.90815279194629994, -3.83349656860812482 50.90655732953679546, -3.8363690525820382 50.90651211590411407, -3.83786722694219895 50.90806236736468549, -3.83649279462227399 50.90965789076156511, -3.83362011425127758 50.90970312866915748, -3.83212205083113222 50.90815279194629994)))",APD-3210,Hex
"MultiPolygon (((-3.6237418768151759 50.8671706161160202, -3.62512234814626488 50.8655775692269998, -3.62799264515198328 50.86553756301542961, -3.62948266427978616 50.86709059966979396, -3.62810229304850163 50.86868370490074653, -3.62523180512264487 50.86872371313304342, -3.6237418768151759 50.8671706161160202)))",AQZ-3224,Hex
"MultiPolygon (((-3.46250533981004072 50.80792409336693538, -3.46388963539415684 50.80633289920793061, -3.46675649491796456 50.80629688056144744, -3.46823925009357747 50.80785205678524363, -3.46685505618198064 50.80944329861065256, -3.46398800396859263 50.80947932016042756, -3.46250533981004072 50.80792409336693538)))",ASK-3243,Hex
"MultiPolygon (((-3.73981198752971977 50.86077640959789647, -3.74118831310549949 50.85918200608914219, -3.74405809152064428 50.85913912600217657, -3.7455517395954252 50.8606906440066453, -3.74417552146980492 50.86228509722998581, -3.74130554922789349 50.86232798271335298, -3.73981198752971977 50.86077640959789647)))",APY-3225,Hex
"MultiPolygon (((-3.67631086589342004 50.89160919506552716, -3.67769023773893977 50.89001553609502793, -3.68056193847611191 50.8899742431042057, -3.68205446294798167 50.89152660385620663, -3.68067519546755317 50.89312031155335347, -3.6778033009917257 50.89316160902036046, -3.67631086589342004 50.89160919506552716)))",AQN-3216,Hex
"MultiPolygon (((-3.4969887511692197 50.94440851254582014, -3.49837582050896234 50.94281691286366254, -3.5012510244777566 50.9427799711027447, -3.5027393563126763 50.94433462506554378, -3.50135238950386096 50.9459262747248971, -3.4984769924507404 50.94596322001597599, -3.4969887511692197 50.94440851254582014)))",ASD-3200,Hex
"MultiPolygon (((-3.51151006569610358 50.99300913848418304, -3.51289803230401976 50.99141737074915426, -3.51577622350270991 50.9913800506239312, -3.51726664139938716 50.99293449452922289, -3.51587878962011313 50.99452631568762939, -3.51300040336617148 50.99456363959589567, -3.51151006569610358 50.99300913848418304)))",ASA-3184,Hex
"MultiPolygon (((-3.61468794119671033 50.97903794922988396, -3.61607192991856063 50.97744500332961337, -3.61894910939272485 50.97740517974784069, -3.62044249451021116 50.97895829527064393, -3.61905861527212069 50.98055128749270892, -3.61618124042337152 50.98059111671560117, -3.61468794119671033 50.97903794922988396)))",ARC-3188,Hex
