wkt_geom,GRID_ID,Entity Type
"MultiPolygon (((-4.33135794437301769 50.88980509444118638, -4.33271465453198878 50.88820402573357882, -4.33558512286007591 50.88814661675700535, -4.33709907825397245 50.88969026918915972, -4.33574248298036746 50.891291385773755, -4.33287181663170795 50.89134880234582425, -4.33135794437301769 50.88980509444118638)))",AKR-3213,Hex
"MultiPolygon (((-4.16231473510862937 50.96231113597686857, -4.16367927064665988 50.96071196367355327, -4.16655441804127413 50.96065867587945064, -4.16806525248038984 50.96220455117657622, -4.16670082488890525 50.96380377293063901, -4.16382547626303801 50.96385706768636936, -4.16231473510862937 50.96231113597686857)))",AMF-3191,Hex
"MultiPolygon (((-4.29123223738913584 50.95040941844562354, -4.2925920544946079 50.94880880591909289, -4.29546634111459547 50.9487523442061061, -4.29698100451228981 50.95029649219952717, -4.29562129693052608 50.95189715230860372, -4.29274681628928967 50.95195361870460005, -4.29123223738913584 50.95040941844562354)))",ALB-3194,Hex
"MultiPolygon (((-4.13802607292301072 50.9973841097982401, -4.13939249727281666 50.99578518277187555, -4.14226998351111053 50.99573241574422866, -4.14378124097147449 50.99727856949432692, -4.14241492777190334 50.99887754584825217, -4.13953724594992334 50.99893031912498742, -4.13802607292301072 50.9973841097982401)))",AML-3180,Hex
"MultiPolygon (((-3.99369510006677375 50.85514036224520851, -3.9950625111851843 50.85354308365119635, -3.99793147675442562 50.85349398767694851, -3.99943322704399318 50.8550421653742788, -3.99806592532608462 50.85663949483629409, -3.9951967652083531 50.85668859571048728, -3.99369510006677375 50.85514036224520851)))",ANR-3226,Hex
"MultiPolygon (((-4.14226998351111053 50.99573241574422866, -4.1436362187363045 50.99413344188310049, -4.1465135916068725 50.9940805726449824, -4.14802492781221765 50.99562666956445867, -4.146658810197696 50.99722569328729804, -4.14378124097147449 50.99727856949432692, -4.14226998351111053 50.99573241574422866)))",AMK-3180,Hex
"MultiPolygon (((-4.41600291632359454 50.7763298073160172, -4.41735354766054744 50.77472780582731815, -4.42021688238692345 50.77466839666168852, -4.42172977995394412 50.77621098152346946, -4.42037926004327542 50.77781303095509458, -4.41751573260331476 50.77787244666856736, -4.41600291632359454 50.7763298073160172)))",AJW-3248,Hex
"MultiPolygon (((-4.30801107943311301 50.9406353980995803, -4.30937003721957801 50.93903458707088561, -4.31224368935298052 50.93897771464536106, -4.31375857572081323 50.94052164743554556, -4.31239972667939053 50.94212250735614589, -4.30952588085362542 50.94217938524165845, -4.30801107943311301 50.9406353980995803)))",AKX-3197,Hex
"MultiPolygon (((-4.42545379477790402 50.95871643219606284, -4.42680915114932283 50.95711431212447451, -4.42968362890673006 50.95705454572482296, -4.43120294505696055 50.95859689216427313, -4.42984770570333541 50.96019905226253144, -4.42697303422082467 50.96025882648999783, -4.42545379477790402 50.95871643219606284)))",AJW-3190,Hex
"MultiPolygon (((-4.12975006191720606 50.9109708229330451, -4.13111434981839309 50.90937201711903981, -4.13398649499886073 50.90931952667725824, -4.1354945495825417 50.91086584110250612, -4.13413036886137064 50.91246468974351558, -4.1312580297315824 50.91251718605630572, -4.12975006191720606 50.9109708229330451)))",AMM-3207,Hex
"MultiPolygon (((-4.39095799594996983 50.95942773608292242, -4.39231457653688384 50.95782600063832746, -4.39518920553852865 50.9577670739598787, -4.39670743557764432 50.95930988006769269, -4.39535095154819189 50.96091166944400186, -4.39247612864956949 50.96097060360598618, -4.39095799594996983 50.95942773608292242)))",AKE-3190,Hex
"MultiPolygon (((-4.39898303762912057 50.77982929370404008, -4.40033435467996625 50.77822748219772109, -4.40319794270809162 50.77816848541995398, -4.40471040425317462 50.77971129523848504, -4.40335919857448754 50.78131315666745849, -4.400495418726865 50.78137215985175601, -4.39898303762912057 50.77982929370404008)))",AKA-3247,Hex
"MultiPolygon (((-4.05053743925611087 50.87461607478875436, -4.05190343855947521 50.87301815244437364, -4.05477350102590517 50.87296764773309832, -4.05627775585277295 50.8745150596382274, -4.05491186452519603 50.8761130331948479, -4.05204160908506683 50.87616354420590881, -4.05053743925611087 50.87461607478875436)))",ANE-3219,Hex
"MultiPolygon (((-4.25402508526474765 50.9841855830144155, -4.25538714735149526 50.98258538818355134, -4.25826359603362903 50.9825298168554113, -4.25977817642926571 50.9840744351035795, -4.25841622138429621 50.98567468009218828, -4.25553957761131407 50.98573025712934026, -4.25402508526474765 50.9841855830144155)))",ALK-3183,Hex
