GRID_ID,WKT
19740-DJWA_25_O_289_61,"MultiLineString ((-3.5710568412359049 50.4279578384294283, -3.57133641167847 50.4277439502033928, -3.5716434833583444 50.4278730415121714))"
19741-DJWA_25_O_289_61,"MultiLineString ((-3.5589713973977886 50.4285421101397802, -3.5587126294691047 50.4285044363977022, -3.5583527609212044 50.4285736560403635, -3.5582429779997793 50.4286307099328184, -3.5575139874114123 50.4313026967880589, -3.5575935050137946 50.4315804457541788, -3.5582577075238886 50.4323788041922469))"
19742-DJWA_25_O_289_61,"MultiLineString ((-3.5703090605654912 50.4251400768761897, -3.5691820037847193 50.4251827770162251, -3.5675563451239567 50.4254115901733897, -3.5635553608165478 50.4256741223233931, -3.5636634522958728 50.4261903659909123))"
19743-DJWA_25_O_289_61,"MultiLineString ((-3.5842938973556846 50.4271317569659914, -3.5839537303824618 50.4273657111569449, -3.5838085099274228 50.4276555052619457, -3.5838525059599009 50.4280333805424732, -3.5838038215658057 50.4283258156174767, -3.5840343175297762 50.4285158676535374, -3.5844250492000156 50.4287565296680356, -3.5844728885739126 50.4288146091645402, -3.5839951065530791 50.4290290707291504, -3.5821966472630296 50.4295336892627688, -3.5814806254501903 50.4287845117700968, -3.5809283848405848 50.4289005785680899))"
19744-DJWA_25_O_289_61,"MultiLineString ((-3.5616217051947512 50.428345520543445, -3.5617986582281893 50.4284301165707589, -3.5619572663764365 50.4283807678388456, -3.5634796629015524 50.4286647593949482, -3.5638265748796329 50.4288478907613253, -3.5640857161716069 50.4291191739914808, -3.5641420121622063 50.4294689147417401, -3.5648074887873946 50.4306022970460219, -3.5648860138541907 50.4306820970763567, -3.5652409129675195 50.4305815351338325, -3.565618326872396 50.4302585159020182, -3.5656263702745679 50.4296588235940035))"
19745-DJWA_25_O_289_61,"MultiLineString ((-3.5700534583160835 50.4291059615934074, -3.5703860607349931 50.4286272505939834, -3.5710568412359049 50.4279578384294283))"
20701-DPCR_Roun_I_281_60,"MultiLineString ((-3.681204941672223 50.427792921980263, -3.6813796676860293 50.4280220818788578, -3.681205740240292 50.4285855577480078, -3.6809064683513593 50.4292874646647107, -3.6807563699102825 50.4295061211523858, -3.6802829762787219 50.4296568642007443, -3.6805873487194232 50.4303000440105293, -3.6796928333859102 50.4303164684307461, -3.6786637562604305 50.4304537294688515, -3.6781378656741861 50.4307131503420862, -3.6777182724609099 50.4310361534653424, -3.6776658571301941 50.4311985332767705, -3.6771662796630586 50.4315096461415422, -3.6765497891939329 50.4319952181759206, -3.6750373091654223 50.4326286003812569, -3.6732975641517167 50.4328998009951164, -3.6731321113866846 50.4329078465172742, -3.6720119992723155 50.4327573770337594, -3.6700894101136545 50.4327550380889988, -3.6696469464716333 50.4327060743645106, -3.6679673917103139 50.4325952515588867, -3.6669703422781299 50.4326724989222441, -3.6658297092841075 50.4326708466563645, -3.6618096296828599 50.4332769718622558, -3.661055277981287 50.4334496369260279, -3.6608572933481405 50.4334254808699001, -3.6602601969328386 50.4332631146115489, -3.6596302423456333 50.4329663026070065, -3.6572805987440025 50.4314078390378029, -3.6561499555503305 50.4308842922869047, -3.6559959603150416 50.4308331491490378, -3.6550546912334805 50.4305670954554373, -3.6539758227854056 50.4303887039257006, -3.6523372383889945 50.4301650072611523, -3.6497871489154843 50.4297155122384808, -3.6480633368715996 50.4295420715195775, -3.6475845328366141 50.4295398583445618, -3.6460142431794429 50.4297329709964472, -3.6453249595386477 50.429751714087196, -3.6440940388670282 50.4295802377344771, -3.6426336004690087 50.429286071510333, -3.6410667149294254 50.4295780043093842, -3.6372666531324027 50.4304410068224129, -3.6354811870779495 50.4313385438836832, -3.63275235428969 50.4330587634994671, -3.632348212833425 50.4331813571899445, -3.6317017126754325 50.4332174076490674, -3.6309355128561154 50.4330482684217145, -3.6300691317845231 50.4324218291980131, -3.629725177680355 50.4322467656330957, -3.6281093084484932 50.4319366062809493, -3.6251992598229936 50.4316624967772782, -3.6231443952076017 50.4309360368677275, -3.6218944549256711 50.4305483731828446, -3.6209820728615343 50.4303266117254125, -3.6203625215730546 50.4302189478018619, -3.6193971265777951 50.430097926463624, -3.6185249296641699 50.4298813426165253, -3.6180788875236947 50.4297290704901044, -3.6179284805049181 50.4296414009934892, -3.6173149126775779 50.4287953134530653, -3.6166611125924941 50.4286155247032966, -3.6143916493069956 50.4284315411348274, -3.6139218459095632 50.4284120665947029, -3.6131255036679031 50.4284954239234651, -3.6122017058078293 50.4287313733216465, -3.6112859982417063 50.4288657498842383, -3.6083917809728843 50.4289010324407343, -3.6065533235397513 50.4290250106550886, -3.602602313891992 50.429241759101977, -3.6016064249469326 50.4293544091705783, -3.600852593897669 50.429513910640992, -3.6005012623836175 50.4295674962070208, -3.6000772275404618 50.4295193684662237, -3.5995501348660213 50.4293377452294749, -3.597049556566605 50.428670580916851, -3.5943341325429823 50.4283121090724791, -3.5936714676859465 50.4282852182036763, -3.5927476507341169 50.4283516633321796, -3.5905225945139057 50.4284362705358049, -3.5889465894822212 50.4286419319430124, -3.5889367000407812 50.4286283060274911, -3.5876951267781294 50.4287382683769607, -3.5869751207631935 50.4287019590569514, -3.5859100319096422 50.4286072140696788, -3.5852491664409039 50.4286342157455252, -3.5844986556270451 50.4288019356586332, -3.5839951065530791 50.4290290707291504, -3.5821966472630296 50.4295336892627688, -3.5802582682429716 50.4299772228887733, -3.578940463838403 50.4302192756935455, -3.5772383249925879 50.4306166437769718, -3.575988158614682 50.4308738430817272, -3.5754014925379782 50.4310167118851993, -3.5751089035942232 50.4311106203335271, -3.5742748447575901 50.4314367193026953, -3.5736114622804096 50.4318144648986717, -3.5728282417732409 50.4324006929679598, -3.5725226328810717 50.4327566787711632, -3.5722251571435506 50.4330352043145353, -3.5719359462316831 50.4332869946303148, -3.5717343621186224 50.4333868578486815, -3.5699283733482119 50.4336466485688106, -3.5694789056876814 50.4337411323613907, -3.5690760609835603 50.4339084663207657, -3.568693529590707 50.4342643981527203, -3.5682633894729934 50.4349611245808944, -3.5678994082873339 50.4349496669658919, -3.5676421851080371 50.4348362116569788, -3.5675615907440257 50.4349542197374916, -3.567251374009718 50.4349587588828285, -3.5671518871841155 50.4348841896038209, -3.5665753350729039 50.4348005906815047))"
29508-SDVN_32_O_292_66,"MultiLineString ((-3.5146221167706817 50.4636637308076672, -3.5140221756476042 50.4639962426688911, -3.5131295036650787 50.4643562689478884, -3.5098299215531563 50.4651635784972115, -3.5095176314407057 50.4652683587165285))"
29509-SDVN_32_O_292_66,"MultiLineString ((-3.5070632154258536 50.4674059935933741, -3.5066225486940001 50.4678650599513503, -3.5064018788970106 50.4681399794582646, -3.506188221202867 50.4685114919317144, -3.5060619311343997 50.468971812731084, -3.50629873082001 50.4693285045790034, -3.5069305229610932 50.4698667977004831, -3.5070836647879808 50.4700828271511384, -3.5071037534160512 50.4702714383801165, -3.5068512306762978 50.4711773146759626))"
29510-SDVN_32_O_292_66,"MultiLineString ((-3.5386886198473051 50.4701052745414529, -3.5395459492174428 50.4703326047924534, -3.5400592005686184 50.4705496726062179, -3.5407846516592749 50.4711080353378492, -3.5411548948332978 50.4712736576374539, -3.5418876224275189 50.4717202158673928))"
29511-SDVN_32_O_292_66,"MultiLineString ((-3.5288266031989561 50.4653405025693971, -3.5276833350454373 50.4651825057420993, -3.5269221825591019 50.4648684426117029, -3.5266585948904066 50.463675442500687, -3.5265151524818839 50.4633077646480146, -3.5264359646635262 50.4632070821642174, -3.526030383344267 50.4628797293846532))"
29512-SDVN_32_O_292_66,"MultiLineString ((-3.5173144840777963 50.4796782120818364, -3.5162206605069439 50.4791731216742718, -3.5135291486560938 50.4777500252358351))"
29513-SDVN_32_O_292_66,"MultiLineString ((-3.5106497462782404 50.4764256472513964, -3.5104254001491784 50.4763352344430416, -3.5095785364547867 50.4758849208708114, -3.5091104672214652 50.4755744938833217, -3.5078388888889056 50.4750677031425781, -3.5076260271933664 50.4748711552450047, -3.5070901219518866 50.4742748739643332, -3.5067362000531541 50.4737130663799789))"
