GRID_ID,WKT
8231-SBLB_X1_O_345_101,"MultiLineString ((-3.0193469750108544 50.8144275322422772, -3.0198858881629698 50.8152784140004883))"
8232-SBLB_X1_O_345_101,"MultiLineString ((-3.0198858881629698 50.8152784140004883, -3.0200884445690921 50.815929712461525))"
8233-SBLB_X1_O_345_101,"MultiLineString ((-3.0200884445690921 50.815929712461525, -3.0199944367958995 50.8173683286125168))"
8234-SBLB_X1_O_345_101,"MultiLineString ((-3.0199944367958995 50.8173683286125168, -3.0200852835272611 50.8180001884341479))"
8235-SBLB_X1_O_345_101,"MultiLineString ((-3.0200852835272611 50.8180001884341479, -3.0202416815019237 50.8186107912844136))"
8236-SBLB_X1_O_345_101,"MultiLineString ((-3.0202416815019237 50.8186107912844136, -3.0204831867833564 50.8190942088594326))"
8237-SBLB_X1_O_345_101,"MultiLineString ((-3.0204831867833564 50.8190942088594326, -3.0205269780442938 50.8191819567906933))"
8238-SBLB_X1_O_345_101,"MultiLineString ((-3.0205269780442938 50.8191819567906933, -3.0206767545174249 50.8194818206816095))"
8239-SBLB_X1_O_345_101,"MultiLineString ((-3.0206767545174249 50.8194818206816095, -3.0207270678886693 50.8198491921135656))"
8240-SBLB_X1_O_345_101,"MultiLineString ((-3.0207270678886693 50.8198491921135656, -3.020857346023984 50.8207977974961196))"
8241-SBLB_X1_O_345_101,"MultiLineString ((-3.020857346023984 50.8207977974961196, -3.0207913269868576 50.82123390327083))"
8242-SBLB_X1_O_345_101,"MultiLineString ((-3.0207913269868576 50.82123390327083, -3.01972539716468 50.8237292306188095))"
8243-SBLB_X1_O_345_101,"MultiLineString ((-3.01972539716468 50.8237292306188095, -3.0190765493298373 50.8236437097530285))"
8244-SBLB_X1_O_345_101,"MultiLineString ((-3.0190765493298373 50.8236437097530285, -3.0182785505067944 50.8232738710481158))"
8245-SBLB_X1_O_345_101,"MultiLineString ((-3.0182785505067944 50.8232738710481158, -3.017772660826529 50.8225604676202423))"
8246-SBLB_X1_O_345_101,"MultiLineString ((-3.017772660826529 50.8225604676202423, -3.0176838495035287 50.8223674442721745))"
8247-SBLB_X1_O_345_101,"MultiLineString ((-3.0176838495035287 50.8223674442721745, -3.0174166848747905 50.8217872110851161))"
8248-SBLB_X1_O_345_101,"MultiLineString ((-3.0174166848747905 50.8217872110851161, -3.015178924741353 50.8219302611268446))"
8249-SBLB_X1_O_345_101,"MultiLineString ((-3.015178924741353 50.8219302611268446, -3.0116550930813459 50.8204662344461511))"
8250-SBLB_X1_O_345_101,"MultiLineString ((-3.0116550930813459 50.8204662344461511, -3.0116449898383912 50.8200905970493864))"
8251-SBLB_X1_O_345_101,"MultiLineString ((-3.0116449898383912 50.8200905970493864, -3.0115450417950913 50.8199983864887201))"
