GRID_ID,WKT
33707-SDVN_E_O_293_93,"MultiLineString ((-3.5335724572796803 50.7218253788723743, -3.533518887991117 50.721868263315649))"
33708-SDVN_E_O_293_93,"MultiLineString ((-3.533518887991117 50.721868263315649, -3.5334653215409104 50.721911237629989))"
33709-SDVN_E_O_293_93,"MultiLineString ((-3.5334653215409104 50.721911237629989, -3.5333185606802098 50.7220288250819777))"
33710-SDVN_E_O_293_93,"MultiLineString ((-3.5333185606802098 50.7220288250819777, -3.5331718020260134 50.7221465022379903))"
33711-SDVN_E_O_293_93,"MultiLineString ((-3.5331718020260134 50.7221465022379903, -3.5330438595847666 50.7222435514816539))"
33712-SDVN_E_O_293_93,"MultiLineString ((-3.5541814220624599 50.7209625587136443, -3.554092401446503 50.7209560145661413))"
33713-SDVN_E_O_293_93,"MultiLineString ((-3.5525719156270958 50.7203797318302989, -3.5521618392502807 50.7204530825071629))"
33714-SDVN_E_O_293_93,"MultiLineString ((-3.5597939335898232 50.7330897863014485, -3.5595277685421212 50.7331746382527911, -3.5585780074528528 50.7335920500164548, -3.5582094899652055 50.733600724977606))"
33715-SDVN_E_O_293_93,"MultiLineString ((-3.5582271138846386 50.7258015787398264, -3.558121478879718 50.7257923764426479))"
33716-SDVN_E_O_293_93,"MultiLineString ((-3.558121478879718 50.7257923764426479, -3.5574117017319895 50.7257304518682375))"
33717-SDVN_E_O_293_93,"MultiLineString ((-3.5574117017319895 50.7257304518682375, -3.5569254755704747 50.7257359572115334))"
33718-SDVN_E_O_293_93,"MultiLineString ((-3.5569254755704747 50.7257359572115334, -3.5568154281503737 50.7257372469875776))"
33719-SDVN_E_O_293_93,"MultiLineString ((-3.5568154281503737 50.7257372469875776, -3.5564622441447002 50.7258196673175874))"
33720-SDVN_E_O_293_93,"MultiLineString ((-3.5564622441447002 50.7258196673175874, -3.5563711370782145 50.7258708878725741))"
33721-SDVN_E_O_293_93,"MultiLineString ((-3.5563711370782145 50.7258708878725741, -3.5562801744171368 50.7259221963644293))"
33722-SDVN_E_O_293_93,"MultiLineString ((-3.5562801744171368 50.7259221963644293, -3.5558881213592572 50.7262341998600732))"
33723-SDVN_E_O_293_93,"MultiLineString ((-3.5558881213592572 50.7262341998600732, -3.5557596173295916 50.726336531210201))"
33724-SDVN_E_O_293_93,"MultiLineString ((-3.5548934795345359 50.7223663236623423, -3.5549255524429468 50.722273429824682))"
33725-SDVN_E_O_293_93,"MultiLineString ((-3.5549255524429468 50.722273429824682, -3.5549121636033663 50.7221899685753996))"
33726-SDVN_E_O_293_93,"MultiLineString ((-3.5549121636033663 50.7221899685753996, -3.5548989164274141 50.7221065054337856))"
33727-SDVN_E_O_293_93,"MultiLineString ((-3.5548989164274141 50.7221065054337856, -3.5548946380293533 50.7220842585426652))"
33728-SDVN_E_O_293_93,"MultiLineString ((-3.5548946380293533 50.7220842585426652, -3.554890359635587 50.7220620116512038))"
33729-SDVN_E_O_293_93,"MultiLineString ((-3.554890359635587 50.7220620116512038, -3.5549048109593144 50.7218908519130451))"
33730-SDVN_E_O_293_93,"MultiLineString ((-3.5549048109593144 50.7218908519130451, -3.5549191176035193 50.7217196041634537))"
33731-SDVN_E_O_293_93,"MultiLineString ((-3.5549191176035193 50.7217196041634537, -3.5550216170831845 50.7215633684613678))"
33732-SDVN_E_O_293_93,"MultiLineString ((-3.5550216170831845 50.7215633684613678, -3.5551239772543557 50.7214072244630856))"
33733-SDVN_E_O_293_93,"MultiLineString ((-3.5551239772543557 50.7214072244630856, -3.555202507516507 50.7212801775588815))"
33734-SDVN_E_O_293_93,"MultiLineString ((-3.555202507516507 50.7212801775588815, -3.5552081515242397 50.7212709288683925))"
33735-SDVN_E_O_293_93,"MultiLineString ((-3.5552081515242397 50.7212709288683925, -3.5551519968616629 50.7211495458022767))"
33736-SDVN_E_O_293_93,"MultiLineString ((-3.5551519968616629 50.7211495458022767, -3.555045274323914 50.7211140059434342))"
33737-SDVN_E_O_293_93,"MultiLineString ((-3.555045274323914 50.7211140059434342, -3.5549385549226935 50.7210785558790889))"
33738-SDVN_E_O_293_93,"MultiLineString ((-3.5549385549226935 50.7210785558790889, -3.5547591138883146 50.7210460541227732))"
33739-SDVN_E_O_293_93,"MultiLineString ((-3.5547591138883146 50.7210460541227732, -3.5545796760728092 50.7210136419807611))"
33740-SDVN_E_O_293_93,"MultiLineString ((-3.5545796760728092 50.7210136419807611, -3.5544567531299132 50.7209936965369437))"
33741-SDVN_E_O_293_93,"MultiLineString ((-3.5544567531299132 50.7209936965369437, -3.5543336886797574 50.7209737528493179))"
33742-SDVN_E_O_293_93,"MultiLineString ((-3.5543336886797574 50.7209737528493179, -3.5542833804913463 50.7209700545009241))"
33743-SDVN_E_O_293_93,"MultiLineString ((-3.5533278369897636 50.7290045493935224, -3.5519670386066693 50.7290845428093533, -3.5513129425514465 50.7294439976952702, -3.55060072376319 50.7300189484765056))"
